"time_period","nation","variable","value"
0,"Peru","emission_co2e_co2_lndu_conversion_forests_mangroves",7.59407570493404
1,"Peru","emission_co2e_co2_lndu_conversion_forests_mangroves",9.51879160647097
2,"Peru","emission_co2e_co2_lndu_conversion_forests_mangroves",8.08910215070217
3,"Peru","emission_co2e_co2_lndu_conversion_forests_mangroves",7.54353515204855
4,"Peru","emission_co2e_co2_lndu_conversion_forests_mangroves",7.19703856790612
5,"Peru","emission_co2e_co2_lndu_conversion_forests_mangroves",6.9940842890878
6,"Peru","emission_co2e_co2_lndu_conversion_forests_mangroves",6.88943459098585
7,"Peru","emission_co2e_co2_lndu_conversion_forests_mangroves",6.88902099370501
8,"Peru","emission_co2e_co2_lndu_conversion_forests_mangroves",2.17200628953125
0,"Peru","emission_co2e_co2_lndu_conversion_forests_primary",22.0157014150347
1,"Peru","emission_co2e_co2_lndu_conversion_forests_primary",28.0926691904023
2,"Peru","emission_co2e_co2_lndu_conversion_forests_primary",22.6641518974709
3,"Peru","emission_co2e_co2_lndu_conversion_forests_primary",20.5575005781217
4,"Peru","emission_co2e_co2_lndu_conversion_forests_primary",19.1691801161163
5,"Peru","emission_co2e_co2_lndu_conversion_forests_primary",18.26040647765
6,"Peru","emission_co2e_co2_lndu_conversion_forests_primary",17.6677116723878
7,"Peru","emission_co2e_co2_lndu_conversion_forests_primary",17.39166799327
8,"Peru","emission_co2e_co2_lndu_conversion_forests_primary",4.7324631659291
0,"Peru","emission_co2e_co2_lndu_conversion_forests_secondary",6.98532920254223
1,"Peru","emission_co2e_co2_lndu_conversion_forests_secondary",11.1139468309615
2,"Peru","emission_co2e_co2_lndu_conversion_forests_secondary",8.32524321387115
3,"Peru","emission_co2e_co2_lndu_conversion_forests_secondary",7.12222046523177
4,"Peru","emission_co2e_co2_lndu_conversion_forests_secondary",6.29613362320824
5,"Peru","emission_co2e_co2_lndu_conversion_forests_secondary",5.70438548188244
6,"Peru","emission_co2e_co2_lndu_conversion_forests_secondary",5.25857268113264
7,"Peru","emission_co2e_co2_lndu_conversion_forests_secondary",4.93596836993178
8,"Peru","emission_co2e_co2_lndu_conversion_forests_secondary",1.27054614380213
0,"Peru","emission_co2e_co2_lndu_conversion_grasslands",0
1,"Peru","emission_co2e_co2_lndu_conversion_grasslands",0
2,"Peru","emission_co2e_co2_lndu_conversion_grasslands",0
3,"Peru","emission_co2e_co2_lndu_conversion_grasslands",0
4,"Peru","emission_co2e_co2_lndu_conversion_grasslands",0
5,"Peru","emission_co2e_co2_lndu_conversion_grasslands",0
6,"Peru","emission_co2e_co2_lndu_conversion_grasslands",0
7,"Peru","emission_co2e_co2_lndu_conversion_grasslands",0
8,"Peru","emission_co2e_co2_lndu_conversion_grasslands",0.284860489887087
0,"Peru","emission_co2e_co2_lndu_conversion_other",0.155674541656502
1,"Peru","emission_co2e_co2_lndu_conversion_other",1.26032646900161
2,"Peru","emission_co2e_co2_lndu_conversion_other",0.340373605978128
3,"Peru","emission_co2e_co2_lndu_conversion_other",0.149290595512104
4,"Peru","emission_co2e_co2_lndu_conversion_other",0.0832804591589231
5,"Peru","emission_co2e_co2_lndu_conversion_other",0.0575212254898361
6,"Peru","emission_co2e_co2_lndu_conversion_other",0.046770939687563
7,"Peru","emission_co2e_co2_lndu_conversion_other",0.042492823020782
8,"Peru","emission_co2e_co2_lndu_conversion_other",0.0279475033726973
0,"Peru","emission_co2e_co2_lndu_conversion_settlements",0
1,"Peru","emission_co2e_co2_lndu_conversion_settlements",0
2,"Peru","emission_co2e_co2_lndu_conversion_settlements",0
3,"Peru","emission_co2e_co2_lndu_conversion_settlements",0
4,"Peru","emission_co2e_co2_lndu_conversion_settlements",0
5,"Peru","emission_co2e_co2_lndu_conversion_settlements",0
6,"Peru","emission_co2e_co2_lndu_conversion_settlements",0
7,"Peru","emission_co2e_co2_lndu_conversion_settlements",0
8,"Peru","emission_co2e_co2_lndu_conversion_settlements",0
0,"Peru","emission_co2e_co2_lndu_conversion_wetlands",0
1,"Peru","emission_co2e_co2_lndu_conversion_wetlands",0
2,"Peru","emission_co2e_co2_lndu_conversion_wetlands",0
3,"Peru","emission_co2e_co2_lndu_conversion_wetlands",0
4,"Peru","emission_co2e_co2_lndu_conversion_wetlands",0
5,"Peru","emission_co2e_co2_lndu_conversion_wetlands",0
6,"Peru","emission_co2e_co2_lndu_conversion_wetlands",0
7,"Peru","emission_co2e_co2_lndu_conversion_wetlands",0
8,"Peru","emission_co2e_co2_lndu_conversion_wetlands",0
0,"Peru","area_lndu_croplands_ha",1468355.4904704
1,"Peru","area_lndu_croplands_ha",450088.838356698
2,"Peru","area_lndu_croplands_ha",658252.146631417
3,"Peru","area_lndu_croplands_ha",756491.454602608
4,"Peru","area_lndu_croplands_ha",831522.722336131
5,"Peru","area_lndu_croplands_ha",898067.004182686
6,"Peru","area_lndu_croplands_ha",963375.42896958
7,"Peru","area_lndu_croplands_ha",1032181.82298721
8,"Peru","area_lndu_croplands_ha",1109426.67354524
0,"Peru","area_lndu_forests_mangroves_ha",111944.356689036
1,"Peru","area_lndu_forests_mangroves_ha",118251.157865557
2,"Peru","area_lndu_forests_mangroves_ha",115825.981193036
3,"Peru","area_lndu_forests_mangroves_ha",113679.738176384
4,"Peru","area_lndu_forests_mangroves_ha",111638.209985629
5,"Peru","area_lndu_forests_mangroves_ha",109669.149590314
6,"Peru","area_lndu_forests_mangroves_ha",107742.549021529
7,"Peru","area_lndu_forests_mangroves_ha",105835.886441874
8,"Peru","area_lndu_forests_mangroves_ha",103923.21573348
0,"Peru","area_lndu_forests_primary_ha",5193976.8744076
1,"Peru","area_lndu_forests_primary_ha",5100730.42892991
2,"Peru","area_lndu_forests_primary_ha",5016788.34597708
3,"Peru","area_lndu_forests_primary_ha",4943153.47076807
4,"Peru","area_lndu_forests_primary_ha",4875476.2473607
5,"Peru","area_lndu_forests_primary_ha",4812340.68901773
6,"Peru","area_lndu_forests_primary_ha",4752581.51234033
7,"Peru","area_lndu_forests_primary_ha",4695434.70107251
8,"Peru","area_lndu_forests_primary_ha",4640161.47403762
0,"Peru","area_lndu_forests_secondary_ha",2193193.43560712
1,"Peru","area_lndu_forests_secondary_ha",2545445.65528318
2,"Peru","area_lndu_forests_secondary_ha",2270660.11554783
3,"Peru","area_lndu_forests_secondary_ha",2049777.89562814
4,"Peru","area_lndu_forests_secondary_ha",1858337.45595793
5,"Peru","area_lndu_forests_secondary_ha",1688890.9716835
6,"Peru","area_lndu_forests_secondary_ha",1536158.23712889
7,"Peru","area_lndu_forests_secondary_ha",1396735.41621433
8,"Peru","area_lndu_forests_secondary_ha",1267770.74437448
0,"Peru","area_lndu_grasslands_ha",2858622.46796206
1,"Peru","area_lndu_grasslands_ha",3484695.46422905
2,"Peru","area_lndu_grasslands_ha",3741582.10726512
3,"Peru","area_lndu_grasslands_ha",3974588.34181138
4,"Peru","area_lndu_grasslands_ha",4176559.48311218
5,"Peru","area_lndu_grasslands_ha",4353612.7614236
6,"Peru","area_lndu_grasslands_ha",4509097.80946936
7,"Peru","area_lndu_grasslands_ha",4644030.84577017
8,"Peru","area_lndu_grasslands_ha",4757759.80453238
0,"Peru","area_lndu_other_ha",92298.5939824783
1,"Peru","area_lndu_other_ha",158009.972245457
2,"Peru","area_lndu_other_ha",57401.2244619535
3,"Peru","area_lndu_other_ha",26794.7759577508
4,"Peru","area_lndu_other_ha",15151.1143449828
5,"Peru","area_lndu_other_ha",10298.8542437832
6,"Peru","area_lndu_other_ha",8065.36586330798
7,"Peru","area_lndu_other_ha",6894.36418688767
8,"Peru","area_lndu_other_ha",6150.4705604361
0,"Peru","area_lndu_settlements_ha",190331.045288825
1,"Peru","area_lndu_settlements_ha",247432.043594447
2,"Peru","area_lndu_settlements_ha",248044.897163779
3,"Peru","area_lndu_settlements_ha",247436.969245601
4,"Peru","area_lndu_settlements_ha",246342.58209413
5,"Peru","area_lndu_settlements_ha",245046.092895012
6,"Peru","area_lndu_settlements_ha",243643.6761532
7,"Peru","area_lndu_settlements_ha",242166.408603805
8,"Peru","area_lndu_settlements_ha",240612.738165308
0,"Peru","area_lndu_wetlands_ha",59724.5622924676
1,"Peru","area_lndu_wetlands_ha",63793.2661956996
2,"Peru","area_lndu_wetlands_ha",59892.0084597918
3,"Peru","area_lndu_wetlands_ha",56524.1805100647
4,"Peru","area_lndu_wetlands_ha",53419.0115083183
5,"Peru","area_lndu_wetlands_ha",50521.303663381
6,"Peru","area_lndu_wetlands_ha",47782.2477538074
7,"Peru","area_lndu_wetlands_ha",45167.3814232125
8,"Peru","area_lndu_wetlands_ha",42641.7057510582
0,"Peru","net_imports_lvst_buffalo",0
1,"Peru","net_imports_lvst_buffalo",-15815
2,"Peru","net_imports_lvst_buffalo",-15806
3,"Peru","net_imports_lvst_buffalo",-16070
4,"Peru","net_imports_lvst_buffalo",-16502
5,"Peru","net_imports_lvst_buffalo",-16955
6,"Peru","net_imports_lvst_buffalo",-17546
7,"Peru","net_imports_lvst_buffalo",-18234
8,"Peru","net_imports_lvst_buffalo",-19073
0,"Peru","net_imports_lvst_cattle_dairy",0
1,"Peru","net_imports_lvst_cattle_dairy",-1344203
2,"Peru","net_imports_lvst_cattle_dairy",-1266745
3,"Peru","net_imports_lvst_cattle_dairy",-1236070
4,"Peru","net_imports_lvst_cattle_dairy",-1207623
5,"Peru","net_imports_lvst_cattle_dairy",-1182148
6,"Peru","net_imports_lvst_cattle_dairy",-1159626
7,"Peru","net_imports_lvst_cattle_dairy",-1139396
8,"Peru","net_imports_lvst_cattle_dairy",-1121591
0,"Peru","net_imports_lvst_cattle_nondairy",0
1,"Peru","net_imports_lvst_cattle_nondairy",-4364387
2,"Peru","net_imports_lvst_cattle_nondairy",-4361842
3,"Peru","net_imports_lvst_cattle_nondairy",-4434707
4,"Peru","net_imports_lvst_cattle_nondairy",-4553893
5,"Peru","net_imports_lvst_cattle_nondairy",-4678949
6,"Peru","net_imports_lvst_cattle_nondairy",-4842091
7,"Peru","net_imports_lvst_cattle_nondairy",-5032069
8,"Peru","net_imports_lvst_cattle_nondairy",-5263696
0,"Peru","net_imports_lvst_chickens",0
1,"Peru","net_imports_lvst_chickens",0
2,"Peru","net_imports_lvst_chickens",0
3,"Peru","net_imports_lvst_chickens",0
4,"Peru","net_imports_lvst_chickens",0
5,"Peru","net_imports_lvst_chickens",0
6,"Peru","net_imports_lvst_chickens",0
7,"Peru","net_imports_lvst_chickens",0
8,"Peru","net_imports_lvst_chickens",0
0,"Peru","net_imports_lvst_goats",0
1,"Peru","net_imports_lvst_goats",-90782
2,"Peru","net_imports_lvst_goats",-89761
3,"Peru","net_imports_lvst_goats",-90587
4,"Peru","net_imports_lvst_goats",-92207
5,"Peru","net_imports_lvst_goats",-93947
6,"Peru","net_imports_lvst_goats",-96343
7,"Peru","net_imports_lvst_goats",-99194
8,"Peru","net_imports_lvst_goats",-102740
0,"Peru","net_imports_lvst_horses",0
1,"Peru","net_imports_lvst_horses",-456165
2,"Peru","net_imports_lvst_horses",-451034
3,"Peru","net_imports_lvst_horses",-455187
4,"Peru","net_imports_lvst_horses",-463325
5,"Peru","net_imports_lvst_horses",-472070
6,"Peru","net_imports_lvst_horses",-484111
7,"Peru","net_imports_lvst_horses",-498435
8,"Peru","net_imports_lvst_horses",-516252
0,"Peru","net_imports_lvst_mules",0
1,"Peru","net_imports_lvst_mules",-19085
2,"Peru","net_imports_lvst_mules",-18870
3,"Peru","net_imports_lvst_mules",-19043
4,"Peru","net_imports_lvst_mules",-19385
5,"Peru","net_imports_lvst_mules",-19750
6,"Peru","net_imports_lvst_mules",-20253
7,"Peru","net_imports_lvst_mules",-20853
8,"Peru","net_imports_lvst_mules",-21599
0,"Peru","net_imports_lvst_pigs",0
1,"Peru","net_imports_lvst_pigs",0
2,"Peru","net_imports_lvst_pigs",0
3,"Peru","net_imports_lvst_pigs",0
4,"Peru","net_imports_lvst_pigs",0
5,"Peru","net_imports_lvst_pigs",0
6,"Peru","net_imports_lvst_pigs",0
7,"Peru","net_imports_lvst_pigs",0
8,"Peru","net_imports_lvst_pigs",0
0,"Peru","net_imports_lvst_sheep",0
1,"Peru","net_imports_lvst_sheep",-10459
2,"Peru","net_imports_lvst_sheep",-10342
3,"Peru","net_imports_lvst_sheep",-10437
4,"Peru","net_imports_lvst_sheep",-10623
5,"Peru","net_imports_lvst_sheep",-10825
6,"Peru","net_imports_lvst_sheep",-11101
7,"Peru","net_imports_lvst_sheep",-11429
8,"Peru","net_imports_lvst_sheep",-11838
0,"Peru","emissions_co2e_n2o_lndu_pastures",0.242035264768611
1,"Peru","emissions_co2e_n2o_lndu_pastures",0.295043923699353
2,"Peru","emissions_co2e_n2o_lndu_pastures",0.316794129387437
3,"Peru","emissions_co2e_n2o_lndu_pastures",0.336522416806709
4,"Peru","emissions_co2e_n2o_lndu_pastures",0.353623009560115
5,"Peru","emissions_co2e_n2o_lndu_pastures",0.368613844332643
6,"Peru","emissions_co2e_n2o_lndu_pastures",0.381778529488898
7,"Peru","emissions_co2e_n2o_lndu_pastures",0.393203106722554
8,"Peru","emissions_co2e_n2o_lndu_pastures",0.402832366603623
0,"Peru","emissions_co2e_co2_lndu_pastures",0.00013644243648138
1,"Peru","emissions_co2e_co2_lndu_pastures",0.000166324985150622
2,"Peru","emissions_co2e_co2_lndu_pastures",0.000178586219317844
3,"Peru","emissions_co2e_co2_lndu_pastures",0.000189707638362559
4,"Peru","emissions_co2e_co2_lndu_pastures",0.000199347748215068
5,"Peru","emissions_co2e_co2_lndu_pastures",0.000207798525101688
6,"Peru","emissions_co2e_co2_lndu_pastures",0.000215219847444723
7,"Peru","emissions_co2e_co2_lndu_pastures",0.000221660219491416
8,"Peru","emissions_co2e_co2_lndu_pastures",0.00022708851805337
0,"Peru","emissions_co2e_ch4_lndu_wetlands",0.890073880290796
1,"Peru","emissions_co2e_ch4_lndu_wetlands",0.950709687936736
2,"Peru","emissions_co2e_ch4_lndu_wetlands",0.892569326957449
3,"Peru","emissions_co2e_ch4_lndu_wetlands",0.842378658724734
4,"Peru","emissions_co2e_ch4_lndu_wetlands",0.796102391201687
5,"Peru","emissions_co2e_ch4_lndu_wetlands",0.752917912881656
6,"Peru","emissions_co2e_ch4_lndu_wetlands",0.712097820976602
7,"Peru","emissions_co2e_ch4_lndu_wetlands",0.673128523723035
8,"Peru","emissions_co2e_ch4_lndu_wetlands",0.635488432953313
0,"Peru","emission_co2e_co2_frst_sequestration_mangroves",-0.386964964733799
1,"Peru","emission_co2e_co2_frst_sequestration_mangroves",-0.408766073490311
2,"Peru","emission_co2e_co2_frst_sequestration_mangroves",-0.400382815653006
3,"Peru","emission_co2e_co2_frst_sequestration_mangroves",-0.392963764994152
4,"Peru","emission_co2e_co2_frst_sequestration_mangroves",-0.385906688534881
5,"Peru","emission_co2e_co2_frst_sequestration_mangroves",-0.379100115975368
6,"Peru","emission_co2e_co2_frst_sequestration_mangroves",-0.372440316917993
7,"Peru","emission_co2e_co2_frst_sequestration_mangroves",-0.365849438737819
8,"Peru","emission_co2e_co2_frst_sequestration_mangroves",-0.359237791888331
0,"Peru","emission_co2e_co2_frst_sequestration_primary",-13.1328126300426
1,"Peru","emission_co2e_co2_frst_sequestration_primary",-12.8970418273442
2,"Peru","emission_co2e_co2_frst_sequestration_primary",-12.6847968224373
3,"Peru","emission_co2e_co2_frst_sequestration_primary",-12.4986132789715
4,"Peru","emission_co2e_co2_frst_sequestration_primary",-12.3274934769736
5,"Peru","emission_co2e_co2_frst_sequestration_primary",-12.1678571370244
6,"Peru","emission_co2e_co2_frst_sequestration_primary",-12.0167578754745
7,"Peru","emission_co2e_co2_frst_sequestration_primary",-11.8722639004469
8,"Peru","emission_co2e_co2_frst_sequestration_primary",-11.7325072261953
0,"Peru","emission_co2e_co2_frst_sequestration_secondary",-1.94215814631862
1,"Peru","emission_co2e_co2_frst_sequestration_secondary",-2.25409119649816
2,"Peru","emission_co2e_co2_frst_sequestration_secondary",-2.0107579064093
3,"Peru","emission_co2e_co2_frst_sequestration_secondary",-1.81515810393442
4,"Peru","emission_co2e_co2_frst_sequestration_secondary",-1.64563014374453
5,"Peru","emission_co2e_co2_frst_sequestration_secondary",-1.49557868706235
6,"Peru","emission_co2e_co2_frst_sequestration_secondary",-1.36032790625622
7,"Peru","emission_co2e_co2_frst_sequestration_secondary",-1.23686357200019
8,"Peru","emission_co2e_co2_frst_sequestration_secondary",-1.12266033578097
0,"Peru","emission_co2e_ch4_frst_methane_mangroves",0.0126714869273193
1,"Peru","emission_co2e_ch4_frst_methane_mangroves",0.0133853822144527
2,"Peru","emission_co2e_ch4_frst_methane_mangroves",0.0131108655223102
3,"Peru","emission_co2e_ch4_frst_methane_mangroves",0.0128679225894753
4,"Peru","emission_co2e_ch4_frst_methane_mangroves",0.0126368328003512
5,"Peru","emission_co2e_ch4_frst_methane_mangroves",0.0124139459680328
6,"Peru","emission_co2e_ch4_frst_methane_mangroves",0.0121958653550963
7,"Peru","emission_co2e_ch4_frst_methane_mangroves",0.0119800416131276
8,"Peru","emission_co2e_ch4_frst_methane_mangroves",0.0117635377839529
0,"Peru","emission_co2e_ch4_frst_methane_primary",0.708724520119531
1,"Peru","emission_co2e_ch4_frst_methane_primary",0.696000928174088
2,"Peru","emission_co2e_ch4_frst_methane_primary",0.684546927916267
3,"Peru","emission_co2e_ch4_frst_methane_primary",0.674499358807188
4,"Peru","emission_co2e_ch4_frst_methane_primary",0.665264718599461
5,"Peru","emission_co2e_ch4_frst_methane_primary",0.656649794164664
6,"Peru","emission_co2e_ch4_frst_methane_primary",0.648495581152644
7,"Peru","emission_co2e_ch4_frst_methane_primary",0.640697828607439
8,"Peru","emission_co2e_ch4_frst_methane_primary",0.633155728930642
0,"Peru","emission_co2e_ch4_frst_methane_secondary",0.254277772698145
1,"Peru","emission_co2e_ch4_frst_methane_secondary",0.295117722514249
2,"Peru","emission_co2e_ch4_frst_methane_secondary",0.26325922162729
3,"Peru","emission_co2e_ch4_frst_methane_secondary",0.237650245237914
4,"Peru","emission_co2e_ch4_frst_methane_secondary",0.215454734430077
5,"Peru","emission_co2e_ch4_frst_methane_secondary",0.195809192038187
6,"Peru","emission_co2e_ch4_frst_methane_secondary",0.178101433602419
7,"Peru","emission_co2e_ch4_frst_methane_secondary",0.161936820034883
8,"Peru","emission_co2e_ch4_frst_methane_secondary",0.146984719148667
0,"Peru","area_agrc_crops_bevs_and_spices_ha",137438.07390803
1,"Peru","area_agrc_crops_bevs_and_spices_ha",159521.966850622
2,"Peru","area_agrc_crops_bevs_and_spices_ha",54793.8540552599
3,"Peru","area_agrc_crops_bevs_and_spices_ha",139989.525992668
4,"Peru","area_agrc_crops_bevs_and_spices_ha",107118.700186911
5,"Peru","area_agrc_crops_bevs_and_spices_ha",139099.22633011
6,"Peru","area_agrc_crops_bevs_and_spices_ha",128755.888978896
7,"Peru","area_agrc_crops_bevs_and_spices_ha",140804.40272147
8,"Peru","area_agrc_crops_bevs_and_spices_ha",137208.08859155
0,"Peru","area_agrc_crops_cereals_ha",305711.613115938
1,"Peru","area_agrc_crops_cereals_ha",47579.421525443
2,"Peru","area_agrc_crops_cereals_ha",143102.519687415
3,"Peru","area_agrc_crops_cereals_ha",139435.609371592
4,"Peru","area_agrc_crops_cereals_ha",179206.201953523
5,"Peru","area_agrc_crops_cereals_ha",195258.810220471
6,"Peru","area_agrc_crops_cereals_ha",232640.941575098
7,"Peru","area_agrc_crops_cereals_ha",269312.387242048
8,"Peru","area_agrc_crops_cereals_ha",324234.065814843
0,"Peru","area_agrc_crops_coffee_ha",213352.05276535
1,"Peru","area_agrc_crops_coffee_ha",249629.553685374
2,"Peru","area_agrc_crops_coffee_ha",85627.4350961167
3,"Peru","area_agrc_crops_coffee_ha",219589.322819062
4,"Peru","area_agrc_crops_coffee_ha",168641.554107588
5,"Peru","area_agrc_crops_coffee_ha",219321.913242982
6,"Peru","area_agrc_crops_coffee_ha",203835.928413194
7,"Peru","area_agrc_crops_coffee_ha",223434.162591288
8,"Peru","area_agrc_crops_coffee_ha",218617.612439778
0,"Peru","area_agrc_crops_fibers_ha",63432.9571883215
1,"Peru","area_agrc_crops_fibers_ha",72148.4087915902
2,"Peru","area_agrc_crops_fibers_ha",24876.3636131826
3,"Peru","area_agrc_crops_fibers_ha",62942.2272079818
4,"Peru","area_agrc_crops_fibers_ha",47729.4342788524
5,"Peru","area_agrc_crops_fibers_ha",61742.5712242267
6,"Peru","area_agrc_crops_fibers_ha",56575.5534076631
7,"Peru","area_agrc_crops_fibers_ha",61508.346176124
8,"Peru","area_agrc_crops_fibers_ha",59326.1354244222
0,"Peru","area_agrc_crops_fruits_ha",165336.828226968
1,"Peru","area_agrc_crops_fruits_ha",-43704.5385436876
2,"Peru","area_agrc_crops_fruits_ha",79678.5992141591
3,"Peru","area_agrc_crops_fruits_ha",28156.1237791451
4,"Peru","area_agrc_crops_fruits_ha",66778.4893398827
5,"Peru","area_agrc_crops_fruits_ha",49729.3096320003
6,"Peru","area_agrc_crops_fruits_ha",64903.3456105399
7,"Peru","area_agrc_crops_fruits_ha",59602.0694054112
8,"Peru","area_agrc_crops_fruits_ha",64566.8563397151
0,"Peru","area_agrc_crops_maize_ha",95149.4357824822
1,"Peru","area_agrc_crops_maize_ha",103073.434669793
